번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),점포구분명,Unnamed: 29,위도,경도
1738,대규모점포,08_25_01_P,3470000,2011347011707500001,2001-04-14,,1,영업/정상,1,정상영업,,,,,607-1300,16163.35,704-330,대구광역시 달서구 대천동 555번지,대구광역시 달서구 진천로 92 (대천동),704-330,(주)이마트 월배점,2024-04-18 18:34:31,U,2024-04-20 02:40:00,대형마트,337647.188646821,258512.316695219,대규모점포,,35.817088,128.523864
1739,대규모점포,08_25_01_P,4490000,2001449013107500007,2001-04-13,,1,영업/정상,1,정상영업,,,,,041 620 1052,11786.0,,충청남도 천안시 서북구 쌍용동 191번지 E 마트,"충청남도 천안시 서북구 충무로 187, E 마트 (쌍용동)",31180,이마트 천안점,2024-04-19 17:53:00,U,2024-04-21 02:40:00,대형마트,211285.641300884,366082.226799409,대규모점포,,36.796062,127.127246
1740,대규모점포,08_25_01_P,3060000,2011306009507500006,2001-03-28,,1,영업/정상,1,정상영업,,,,,34232975,4136.0,131-867,서울특별시 중랑구 신내1동 786번지 동성타워프라자,서울특별시 중랑구 봉화산로 221 (신내동),131-867,동성타워프라자,2012-11-05 14:23:19,I,2018-08-31 23:59:59,복합쇼핑몰,208520.092335397,456195.877460936,대규모점포,,37.608053,127.097279
1741,대규모점포,08_25_01_P,5670000,2001528015507500020,2001-03-26,,1,영업/정상,1,정상영업,,,,,055 240 1041,26674.69,,경상남도 마산시 산호동 10번지 3 호,경상남도 창원시 마산합포구 합포로 251 (산호동),631-711,(주)신세계 마산점,2022-04-26 15:41:41,U,2022-04-28 02:40:00,백화점,344361.357213009,192302.09720122,대규모점포,,35.219601,128.58636
1742,대규모점포,08_25_01_P,3320000,2001332005907500001,2001-03-24,,1,영업/정상,1,정상영업,,,,,051-604-2552,8579.51,,부산광역시 북구 화명동 2273호,"부산광역시 북구 화명대로 47 (화명동, 롯데마트(화명점))",616-744,롯데쇼핑(주)롯데마트화명점,2025-05-07 11:23:24,U,2025-05-09 02:40:00,대형마트,383175.025396512,194733.01249893,대규모점포,,35.23517,129.01299
1744,대규모점포,08_25_01_P,3830000,2001383000007500001,2001-03-15,,1,영업/정상,1,정상영업,,,,,031 479 3000,108067.0,431-763,경기도 안양시 동안구 호계동 555번지 9호,"경기도 안양시 동안구 엘에스로 92 (호계동, 안양국제유통단지)",431-763,안양국제유통단지,2014-10-28 14:14:57,I,2018-08-31 23:59:59,그 밖의 대규모점포,195688.283843608,429949.927810159,대규모점포,,37.371606,126.952112
1745,대규모점포,08_25_01_P,4671000,2001467011207500002,2001-03-05,,1,영업/정상,1,정상영업,,,,,063-472-1053,13871.0,,전북특별자치도 군산시 경암동 590번지 296 호,전북특별자치도 군산시 구암3.1로 137 (경암동),,(주)이마트군산점,2024-04-16 16:25:19,U,2024-04-18 02:40:00,대형마트,176003.990213014,275855.723670155,대규모점포,,35.982739,126.734724
1746,대규모점포,08_25_01_P,3460000,2001346010207500001,2001-02-12,,1,영업/정상,1,정상영업,,,,,053-602-1052,10578.56,706-803,대구광역시 수성구 만촌1동 1356번지 5호,대구광역시 수성구 동원로 136 (만촌동),706-803,(주)이마트 만촌점,2024-04-22 15:51:43,U,2024-04-24 02:40:00,대형마트,347757.985568431,264692.744180043,대규모점포,,35.871298,128.636843
1747,대규모점포,08_25_01_P,3490000,2001349001207500012,2001-01-06,,1,영업/정상,1,정상영업,,,,,032-451-1053,10337.0,,인천광역시 중구 신생동 38호,인천광역시 중구 인중로 134 (신생동),,(주)이마트  동인천점,2024-04-18 09:55:24,U,2024-04-20 02:40:00,대형마트,167064.283437375,440556.281252162,대규모점포,,37.466592,126.62849
1748,대규모점포,08_25_01_P,3210000,2013321012207500016,2000-12-09,,1,영업/정상,1,정상영업,,,,,1899 9900,9977.11,,,서울특별시 서초구 양재대로 159 (양재동),137-893,코스트코코리아,2015-12-09 17:24:01,I,2018-08-31 23:59:59,대형마트,203123.870437513,439984.847528537,대규모점포,,37.462027,127.036098
1750,대규모점포,08_25_01_P,3450000,2007345009907500001,2000-12-01,,1,영업/정상,1,정상영업,,,,,6015057,5600.0,,대구광역시 북구 산격동 1676 대구전시컨벤션센터,"대구광역시 북구 엑스코로 10, 대구전시컨벤션센터 (산격동)",41515,EXCO Mall,2025-07-14 15:42:41,U,2025-07-16 02:40:00,그 밖의 대규모점포,345549.110170479,268620.845678103,대규모점포,,35.907016,128.613111
1752,대규모점포,08_25_01_P,4800000,2005480009307500002,2000-11-16,,1,영업/정상,1,정상영업,,,,,061-260-1053,10629.42,,전라남도 목포시 옥암동 915번지 25호,전라남도 목포시 옥암로 138 (옥암동),530-831,(주)이마트목포점,2024-05-09 14:44:11,U,2024-05-11 02:40:00,복합쇼핑몰,147330.159338132,146042.70347835,대규모점포,,34.811642,126.425172
1753,대규모점포,08_25_01_P,3740000,2015374030907500004,2000-11-13,,1,영업/정상,1,정상영업,,,,,031-252-2080,9326.64,,경기도 수원시 영통구 원천동 177번지 1호,경기도 수원시 영통구 중부대로 437 (원천동),16513,홈플러스(주) 원천점,2024-03-06 08:58:34,U,2024-03-08 02:40:00,대형마트,205572.586871555,418683.704929064,대규모점포,,37.270088,127.063618
1754,대규모점포,08_25_01_P,5020000,2000502016507500001,2000-11-10,,1,영업/정상,1,정상영업,,,,,054 230 1000,24902.88,791-710,경상북도 포항시북구 학산동 127번지 9호 롯데백화점,경상북도 포항시 북구 학산로 62 (학산동),791-710,롯데백화점 포항점,2025-05-09 15:12:03,U,2025-05-11 02:40:00,백화점,413457.339843014,285842.648592678,대규모점포,,36.049646,129.369505
1755,대규모점포,08_25_01_P,5350000,2000535016407500001,2000-10-21,,1,영업/정상,1,정상영업,,,,,055-320-8023,31040.36,621-746,경상남도 김해시 내동 1131-2,경상남도 김해시 김해대로 2078 (내동),621-746,홈플러스(주) 김해점,2024-02-27 14:02:52,U,2024-02-29 02:40:00,대형마트,370158.843415118,195217.779643226,대규모점포,,35.241828,128.870177
1756,대규모점포,08_25_01_P,4641000,2013464036307500001,2000-10-12,,1,영업/정상,1,정상영업,,,,,063-285-0012,7721.0,560-060,전북특별자치도 전주시 완산구 고사동 96번지 1호 고사동 105번지,전북특별자치도 전주시 완산구 전주객사5길 35 (고사동),560-802,NC WAVE 객사점,2024-12-09 00:01:00,U,2024-12-11 02:40:00,복합쇼핑몰,213034.495714735,257726.858521044,대규모점포,,35.819564,127.14504
1757,대규모점포,08_25_01_P,5670000,2000527002207500003,2000-10-06,,1,영업/정상,1,정상영업,,,,,055 2645920,9663.0,,경상남도 창원시 성산구 가음동 21-20번지,"경상남도 창원시 성산구 원이대로883번길 15-24 (가음동, 가음시장대상가)",51492,가음시장대상가,2017-06-29 08:33:21,I,2021-07-02 00:23:01,그 밖의 대규모점포,354464.882255751,191175.033160605,대규모점포,,35.207944,128.697076
1758,대규모점포,08_25_01_P,5670000,2000527002207500004,2000-10-06,,1,영업/정상,1,정상영업,,,,,055-270-8124,30100.0,641-847,경상남도 창원시 의창구 팔용동 30번지 3호,경상남도 창원시 의창구 창원대로 415 (팔용동),,홈플러스 창원점,2021-06-15 09:47:01,I,2021-07-02 00:23:01,대형마트,349554.531300316,193997.823602934,대규모점포,,35.23412,128.643685
1759,대규모점포,08_25_01_P,3340000,2012334008007500009,2000-09-26,,1,영업/정상,1,정상영업,,,,,0516032522,9547.15,604-041,부산광역시 사하구 장림1동 1033번지 2호,부산광역시 사하구 을숙도대로 610 (장림동),604-041,롯데쇼핑(주) 롯데마트 사하점,2025-12-30 10:58:06,U,2026-01-01 02:40:00,대형마트,379719.031458622,177973.843364907,대규모점포,,35.084825,128.971402
1760,대규모점포,08_25_01_P,5670000,2000527002207500002,2000-09-19,,1,영업/정상,1,정상영업,,,,,055 262 1494,24036.6,641-832,경상남도 창원시 상남동 16번지,경상남도 창원시 성산구 마디미로 28 (상남동),642-832,상남시장,2022-09-26 10:07:12,U,2022-09-28 02:40:00,그 밖의 대규모점포,353189.423782494,192735.097969597,대규모점포,,35.222195,128.683365
1761,대규모점포,08_25_01_P,4060000,2000406000007500001,2000-09-15,,1,영업/정상,1,정상영업,,,,,,10000.0,,경기도 파주시 아동동 산6-1호,경기도 파주시 송화로 13 (금촌동),413-809,팜스프링상가,2013-11-20 17:26:25,I,2018-08-31 23:59:59,그 밖의 대규모점포,180301.586510037,474515.966540523,대규모점포,,37.772937,126.777203
1762,대규모점포,08_25_01_P,4490000,2000449011907500011,2000-09-04,,1,영업/정상,1,정상영업,,,,,041 5852500,1023.7,331-090,충청남도 천안시 서북구 쌍용동 1367번지,충청남도 천안시 서북구 월봉로 95 (쌍용동),331-090,롯데쇼핑(주)롯데마트천안점,2020-02-25 15:07:24,U,2020-02-27 02:40:00,대형마트,210350.365980618,366539.832359485,대규모점포,,36.800196,127.116772
1763,대규모점포,08_25_01_P,3600000,2000360001207500001,2000-09-04,,1,영업/정상,1,정상영업,,,,,006206022520,14073.0,,광주광역시 서구 치평동 1239호,"광주광역시 서구 시청로 40 (치평동, 롯데마트 상무점)",502-827,롯데쇼핑(주)롯데마트맥스 상무점,2025-06-11 15:25:41,U,2025-06-13 02:40:00,백화점,186476.010874769,183702.292924632,대규모점포,,35.152371,126.852388
1764,대규모점포,08_25_01_P,4490000,2000449011907500009,2000-09-01,,1,영업/정상,1,정상영업,,,,,041 620 7000,63095.0,,충청남도 천안시 동남구 신부동 354-1 신세계백화점 천안아산점,"충청남도 천안시 동남구 만남로 43, 신세계백화점 천안아산점  (신부동)",31120,신세계백화점 천안아산점,2021-12-01 13:36:04,U,2021-12-03 02:40:00,백화점,213910.850637373,368774.087611534,대규모점포,,36.820283,127.156709
1765,대규모점포,08_25_01_P,5310000,2014531014307500001,2000-08-29,,1,영업/정상,1,정상영업,,,,,055-749-1234,10370.0,,,경상남도 진주시 진양호로 477-0 (인사동),660-020,(주)이마트 진주점,2015-03-12 13:36:00,I,2018-08-31 23:59:59,대형마트,298054.527527208,188573.551987221,대규모점포,,35.19159,128.077417
1766,대규모점포,08_25_01_P,3740000,2004374001107500001,2000-08-25,,1,영업/정상,1,정상영업,,,,,031-259-8000,20000.14,440-201,경기도 수원시 장안구 조원1동 896번지,경기도 수원시 장안구 경수대로 930 (조원동),,홈플러스(주) 북수원점,2024-03-06 08:52:29,U,2024-03-08 02:40:00,대형마트,200709.882380059,422304.072402192,대규모점포,,37.302725,127.008797
1767,대규모점포,08_25_01_P,3740000,2004374001107500004,2000-08-25,,1,영업/정상,1,정상영업,,,,,031-201-8000,16100.0,,경기도 수원시영통구 영통동 994번지 2호,경기도 수원시 영통구 봉영로 1576 (영통동),,홈플러스(주) 영통점,2024-03-06 09:00:34,U,2024-03-08 02:40:00,대형마트,206365.525651714,416652.30156114,대규모점포,,37.251779,127.072541
1771,대규모점포,08_25_01_P,3230000,2002323007807500002,2000-07-13,,1,영업/정상,1,정상영업,,,,,0220067710,17693.0,,서울특별시 송파구 문정동 150번지 2호,서울특별시 송파구 중대로 80 (문정동),138-885,롯데쇼핑(주)롯데마트 송파점,2025-05-12 18:16:09,U,2025-05-14 02:40:00,대형마트,210343.699256005,443288.284974717,대규모점포,,37.491739,127.117751
1772,대규모점포,08_25_01_P,3010000,2014301013007500015,2000-07-07,,1,영업/정상,1,정상영업,,,,,02-2256-3500,6954.85,,,서울특별시 중구 다산로 32 (신당동),100-754,남산타운5상가,2015-01-30 14:59:15,I,2018-08-31 23:59:59,그 밖의 대규모점포,200750.455125653,449638.824308081,대규모점포,,37.549014,127.00928
1773,대규모점포,08_25_01_P,3010000,2014301013007500016,2000-07-07,,1,영업/정상,1,정상영업,,,,,02-2256-3500,5268.33,,,서울특별시 중구 다산로 32 (신당동),100-754,남산타운2상가,2016-04-10 18:30:01,I,2018-08-31 23:59:59,그 밖의 대규모점포,200750.455125653,449638.824308081,대규모점포,,37.549014,127.00928
1774,대규모점포,08_25_01_P,3220000,2001322008307500029,2000-06-16,,1,영업/정상,1,정상영업,,,,,02 5312902,26532.0,,서울특별시 강남구 대치동 937호,서울특별시 강남구 도곡로 401 (대치동),135-704,롯데백화점(강남점),2022-05-04 16:04:56,U,2022-05-07 02:40:00,백화점,204669.543366778,443873.621189048,대규모점포,,37.497058,127.053594
1775,대규모점포,08_25_01_P,4070000,2000407001707500001,2000-05-22,,1,영업/정상,1,정상영업,,,,,031 644 8053,8879.0,,경기도 이천시 증포동 47-4번지 13호,경기도 이천시 이섭대천로 1440-50 (증포동),467-110,(주)이마트이천점,2024-04-17 13:19:02,U,2024-04-20 02:40:00,복합쇼핑몰,240622.258190291,421449.129399305,대규모점포,,37.294138,127.458926
1776,대규모점포,08_25_01_P,3720000,2009372007007500001,2000-05-19,,1,영업/정상,1,정상영업,,,,,052 219 6000,38183.15,,"울산광역시 북구 진장동 진장명촌지구 54B 1N, 53B 4~11N","울산광역시 북구 진장17길 10 (진장동, 메가마트)",44250,(주)메가마트 신선도원몰,2024-12-26 13:14:57,U,2024-12-28 02:40:00,복합쇼핑몰,413563.965527814,231761.714847983,대규모점포,,35.562629,129.356262
1781,대규모점포,08_25_01_P,3220000,2001322008307500032,2000-05-03,,1,영업/정상,1,정상영업,,,,,0260025309,80038.0,135-731,서울특별시 강남구 삼성동 159번지 1호 외,서울특별시 강남구 영동대로 513 (삼성동),135-731,코엑스 몰,2024-04-03 09:54:25,U,2024-04-05 02:40:00,복합쇼핑몰,205340.631121567,445354.571117445,대규모점포,,37.510398,127.061193
1782,대규모점포,08_25_01_P,5710000,2000436000907500022,2000-05-02,,1,영업/정상,1,정상영업,,,,,043-258-5000,3990.0,,충청북도 청주시 상당구 북문로1가 170-1번지,충청북도 청주시 상당구 상당로81번길 33 (북문로1가),,쥬네쓰시장,2021-09-24 15:11:41,U,2021-09-26 02:40:00,그 밖의 대규모점포,243582.088026347,348339.218504478,대규모점포,,36.635249,127.488096
1783,대규모점포,08_25_01_P,3220000,2001322008307500031,2000-05-01,,1,영업/정상,1,정상영업,,,,,02 5597049,5683.94,,서울특별시 강남구 삼성동 159호,서울특별시 강남구 봉은사로 524 (삼성동),135-975,웨스틴 서울 파르나스 아케이드,2025-08-11 16:11:16,U,2025-08-14 02:40:00,쇼핑센터,205130.591678902,445590.096837802,대규모점포,,37.512521,127.058819
1784,대규모점포,08_25_01_P,4010000,2000401007807500002,2000-04-12,,1,영업/정상,1,정상영업,,,,,0313655050,12684.89,429-450,경기도 시흥시 정왕동 1734번지 1호,경기도 시흥시 정왕대로 210 (정왕동),429-861,성담스퀘어,2024-04-19 14:16:58,U,2024-04-21 02:40:00,쇼핑센터,176599.546077229,427145.740913738,대규모점포,,37.346053,126.736699
1785,대규모점포,08_25_01_P,3780000,2000378000007520005,2000-04-01,,1,영업/정상,1,정상영업,,,,,031-705-2080,10370.0,,경기도 성남시분당구 야탑동 341호,경기도 성남시 분당구 성남대로925번길 16 (야탑동),,홈플러스(주) 야탑점,2024-02-29 16:08:00,U,2024-03-02 02:40:00,대형마트,211202.148849893,434560.911834998,대규모점포,,37.413095,127.127327
1786,대규모점포,08_25_01_P,3030000,2000303010307500001,2000-03-31,,1,영업/정상,1,정상영업,,,,,02)2281-7003,5873.69,,서울특별시 성동구 행당동 346번지 행당 한진타운 종합상가,"서울특별시 성동구 행당로 84, 행당 한진타운 종합상가 (행당동)",04717,한진종합상가,2024-01-22 16:10:33,U,2024-01-24 02:40:00,그 밖의 대규모점포,202511.142930696,450401.303715561,대규모점포,,37.55588,127.029207
1788,대규모점포,08_25_01_P,3290000,2000329000107500039,2000-03-15,,1,영업/정상,1,정상영업,,,,,051 8182588,25577.86,,부산광역시 부산진구 전포동 892-20호,부산광역시 부산진구 동천로 4 (전포동),614-773,지오플레이스,2018-10-05 11:27:29,U,2018-10-07 02:37:31,그 밖의 대규모점포,388011.197829908,185310.70532509,대규모점포,,35.149402,129.063938
1789,대규모점포,08_25_01_P,4010000,2000401007807500001,2000-02-26,,1,영업/정상,1,정상영업,,2012-01-30,2012-09-19,2012-09-12,031 435 7500,7480.0,429-874,경기도 시흥시 대야동 542번지,경기도 시흥시 비둘기공원로 28 (대야동),429-874,롯데쇼핑(주) 롯데마트 시흥점,2025-05-01 14:39:39,U,2025-05-03 02:40:00,대형마트,181520.673307238,437898.181862031,대규모점포,,37.443045,126.791967
1790,대규모점포,08_25_01_P,3290000,2000329000107500038,2000-02-24,,1,영업/정상,1,정상영업,,,,,051 804 0245,65648.0,,부산광역시 부산진구 부전동 450호,부산광역시 부산진구 신천대로 122 (부전동),614-730,(주)네오스포,2018-07-17 15:34:15,I,2018-08-31 23:59:59,그 밖의 대규모점포,387101.414314415,185755.075318015,대규모점포,,35.153575,129.054061
1791,대규모점포,08_25_01_P,3660000,2000366001507500033,2000-02-21,,1,영업/정상,1,정상영업,,,,,042-601-3102,29063.89,302-794,대전광역시 서구 괴정동 423번지 1호,대전광역시 서구 계룡로 598 (괴정동),302-794,롯데백화점 대전점,2025-04-30 10:10:33,U,2025-05-02 02:40:00,백화점,234901.193914174,315605.266030179,대규모점포,,36.340629,127.389561
